"trade_id","txid","opened_at","closed_at","pair","direction","status","entry","signal_price","initial_stop","maker_taker","requested_qty","entry_filled_qty","exchange_fill_price","exchange_fee_actual","exchange_cost_actual","fee_tier","stop","tp1","tp2","tp3","quantity","original_quantity","remaining_quantity","partial_taken","position_value","risk_percent","risk_dollars","leverage","max_leverage","leverage_limited","raw_score","adjusted_score","setup_score","rr","setup_quality","atr_percent","gbot_version","asset_tier","macro_score","macro_bias","market_regime","bull_probability","bear_probability","score_15m","score_1h","score_4h","score_1d","timeframe_alignment","timeframe_conflict","gate_results","entry_reasons","entry_block_reason","decision_telemetry","market_context_id","snapshot","snapshot_id","snapshot_timestamp","candle_metadata","best_favorable_price","worst_adverse_price","mfe_dollars","mae_dollars","mfe_r","mae_r","max_unrealized_profit","max_unrealized_loss","tp1_touched","tp2_touched","tp3_touched","max_r_achieved","exit_price","gross_pnl","realized_pnl","fees","realized_fees","net_pnl","result","ret7_return_pct","ret7_gate_pass","funding_cost_modeled","borrow_cost_modeled","funding_cost_estimate","borrow_cost_estimate"
"""PLUMEUSD-20260903160232""","null","""2026-09-03T16:02:32.793847+00:00""","""2026-09-04T05:02:37.686970+00:00""","""PLUMEUSD""","""LONG""","""CLOSED""","0.01459","null","null","null","null","null","null","null","null","null","0.01419605","0.01537791","0.01577186","0.01655976","253839.31971062","253839.31971062","0.0","false","3703.52","1.0","100.0","0.37","3.0","false","86","88","91","3.0","85.0","1.35","""V10""","3","55.0","""NEUTRAL""","""BULL""","80.0","20.0","100.0","99.0","91.0","54.0","false","true","{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}","[""Timeframe conflict penalty"",""Strong 4H trend""]","""Qualified""","{""raw_score"":86,""adjusted_score"":88,""action"":""BUY"",""setup_score"":91,""trade_allowed"":true,""opportunity_status"":""ENTRY_READY"",""block_reason"":""Qualified"",""reasons"":[""Timeframe conflict penalty"",""Strong 4H trend""],""asset_tier"":3,""macro_score"":55.0,""macro_bias"":""NEUTRAL"",""market_regime"":""BULL"",""bull_probability"":80.0,""bear_probability"":20.0,""score_15m"":100.0,""score_1h"":99.0,""score_4h"":91.0,""score_1d"":54.0,""alignment"":false,""conflict"":true,""gate_results"":{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}}","null","{""snapshot_id"":""025433582f6d4f2faefa57684800bd32"",""snapshot_timestamp"":""2026-09-03T16:01:31.293612+00:00""}","""025433582f6d4f2faefa57684800bd32""","""2026-09-03T16:01:31.293612+00:00""","{""decision_timestamp"":1788447600,""decision_status"":""closed"",""current_timestamp"":1788451200,""current_status"":""current""}","0.01473","0.01416","35.53750476","109.15090748","0.35537505","1.09150907","35.53750476","-109.15090748","false","false","false","0.35537505","0.01416","-109.15","0.0","14.6","0.0","-123.75","""STOP""","null","null","null","null","null","null"
"""LINKUSD-20260903160233""","null","""2026-09-03T16:02:33.303478+00:00""","""2026-09-04T13:06:52.815445+00:00""","""LINKUSD""","""LONG""","""CLOSED""","11.754","null","null","null","null","null","null","null","null","null","11.75401","12.28199199","12.54598798","13.07397997","284.09522433","284.09522433","0.0","false","3339.26","0.75","75.0","0.33","3.0","false","76","84","88","3.0","85.0","1.12","""V10""","2","55.0","""NEUTRAL""","""BULL""","80.0","20.0","72.0","85.0","80.0","54.0","false","false","{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}","[""Strong 4H trend""]","""Qualified""","{""raw_score"":76,""adjusted_score"":84,""action"":""BUY"",""setup_score"":88,""trade_allowed"":true,""opportunity_status"":""ENTRY_READY"",""block_reason"":""Qualified"",""reasons"":[""Strong 4H trend""],""asset_tier"":2,""macro_score"":55.0,""macro_bias"":""NEUTRAL"",""market_regime"":""BULL"",""bull_probability"":80.0,""bear_probability"":20.0,""score_15m"":72.0,""score_1h"":85.0,""score_4h"":80.0,""score_1d"":54.0,""alignment"":false,""conflict"":false,""gate_results"":{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}}","null","{""snapshot_id"":""025433582f6d4f2faefa57684800bd32"",""snapshot_timestamp"":""2026-09-03T16:01:31.293612+00:00""}","""025433582f6d4f2faefa57684800bd32""","""2026-09-03T16:01:31.293612+00:00""","{""decision_timestamp"":1788447600,""decision_status"":""closed"",""current_timestamp"":1788451200,""current_status"":""current""}","12.08278","11.64349","93.40482786","31.39536324","1.2453977","0.41860484","93.40482786","-31.39536324","false","false","false","1.2453977","11.64349","-31.4","0.0","13.3","0.0","-44.7","""STOP""","null","null","null","null","null","null"
"""ETHUSD-20260903160233""","null","""2026-09-03T16:02:33.802121+00:00""","""2026-09-04T13:00:03.383279+00:00""","""ETHUSD""","""LONG""","""CLOSED""","2509.42","null","null","null","null","null","null","null","null","null","2465.6038338","2597.05233239","2640.86849859","2728.50083098","2.28226266","2.28226266","0.0","false","5727.16","1.0","100.0","0.57","3.0","false","77","87","85","3.0","70.0","0.87","""V10""","1","55.0","""NEUTRAL""","""BULL""","80.0","20.0","84.0","80.0","84.0","54.0","false","false","{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}","[""Strong 4H trend""]","""Qualified""","{""raw_score"":77,""adjusted_score"":87,""action"":""BUY"",""setup_score"":85,""trade_allowed"":true,""opportunity_status"":""ENTRY_READY"",""block_reason"":""Qualified"",""reasons"":[""Strong 4H trend""],""asset_tier"":1,""macro_score"":55.0,""macro_bias"":""NEUTRAL"",""market_regime"":""BULL"",""bull_probability"":80.0,""bear_probability"":20.0,""score_15m"":84.0,""score_1h"":80.0,""score_4h"":84.0,""score_1d"":54.0,""alignment"":false,""conflict"":false,""gate_results"":{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}}","null","{""snapshot_id"":""025433582f6d4f2faefa57684800bd32"",""snapshot_timestamp"":""2026-09-03T16:01:31.293612+00:00""}","""025433582f6d4f2faefa57684800bd32""","""2026-09-03T16:01:31.293612+00:00""","{""decision_timestamp"":1788447600,""decision_status"":""closed"",""current_timestamp"":1788451200,""current_status"":""current""}","2526.96","2451.51","40.03088706","132.16583064","0.40030887","1.32165831","40.03088706","-132.16583064","false","false","false","0.40030887","2451.51","-132.17","0.0","22.64","0.0","-154.81","""STOP""","null","null","null","null","null","null"
"""ONDOUSD-20260903160234""","null","""2026-09-03T16:02:34.335403+00:00""","""2026-09-04T07:05:18.017772+00:00""","""ONDOUSD""","""LONG""","""CLOSED""","0.37037","null","null","null","null","null","null","null","null","null","0.36139847","0.38831306","0.3972846","0.41522766","8359.77809805","8359.77809805","0.0","false","3096.21","0.75","75.0","0.31","3.0","false","72","80","85","3.0","85.0","1.21","""V10""","2","55.0","""NEUTRAL""","""BULL""","80.0","20.0","82.0","75.0","75.0","58.0","false","false","{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}","[""Strong 4H trend""]","""Qualified""","{""raw_score"":72,""adjusted_score"":80,""action"":""BUY"",""setup_score"":85,""trade_allowed"":true,""opportunity_status"":""ENTRY_READY"",""block_reason"":""Qualified"",""reasons"":[""Strong 4H trend""],""asset_tier"":2,""macro_score"":55.0,""macro_bias"":""NEUTRAL"",""market_regime"":""BULL"",""bull_probability"":80.0,""bear_probability"":20.0,""score_15m"":82.0,""score_1h"":75.0,""score_4h"":75.0,""score_1d"":58.0,""alignment"":false,""conflict"":false,""gate_results"":{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}}","null","{""snapshot_id"":""025433582f6d4f2faefa57684800bd32"",""snapshot_timestamp"":""2026-09-03T16:01:31.293612+00:00""}","""025433582f6d4f2faefa57684800bd32""","""2026-09-03T16:01:31.293612+00:00""","{""decision_timestamp"":1788447600,""decision_status"":""closed"",""current_timestamp"":1788451200,""current_status"":""current""}","0.37183","0.36081","12.20527602","79.91947862","0.16273701","1.06559305","12.20527602","-79.91947862","false","false","false","0.16273701","0.36081","-79.92","0.0","12.22","0.0","-92.14","""STOP""","null","null","null","null","null","null"
"""NEARUSD-20260903230128""","null","""2026-09-03T23:01:28.310185+00:00""","""2026-09-04T13:00:06.864907+00:00""","""NEARUSD""","""LONG""","""CLOSED""","1.9578","null","null","null","null","null","null","null","null","null","1.9579","2.06799405","2.12309108","2.23328513","2268.72482963","2268.72482963","0.0","false","4441.71","1.25","125.0","0.44","3.0","false","81","91","93","3.0","85.0","1.41","""V10""","3","55.0","""NEUTRAL""","""BULL""","80.0","20.0","63.0","90.0","77.0","86.0","false","false","{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}","[""Strong daily trend"",""Strong 4H trend""]","""Qualified""","{""raw_score"":81,""adjusted_score"":91,""action"":""STRONG BUY"",""setup_score"":93,""trade_allowed"":true,""opportunity_status"":""ENTRY_READY"",""block_reason"":""Qualified"",""reasons"":[""Strong daily trend"",""Strong 4H trend""],""asset_tier"":3,""macro_score"":55.0,""macro_bias"":""NEUTRAL"",""market_regime"":""BULL"",""bull_probability"":80.0,""bear_probability"":20.0,""score_15m"":63.0,""score_1h"":90.0,""score_4h"":77.0,""score_1d"":86.0,""alignment"":false,""conflict"":false,""gate_results"":{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}}","null","{""snapshot_id"":""db98552c01f24c8db2f6d07570d1e05c"",""snapshot_timestamp"":""2026-09-03T23:00:31.696564+00:00""}","""db98552c01f24c8db2f6d07570d1e05c""","""2026-09-03T23:00:31.696564+00:00""","{""decision_timestamp"":1788472800,""decision_status"":""closed"",""current_timestamp"":1788476400,""current_status"":""current""}","2.0257","1.9284","154.04641593","66.70050999","1.23237133","0.53360408","154.04641593","-66.70050999","false","false","false","1.23237133","1.9437","-31.99","0.0","17.7","0.0","-49.69","""STOP""","null","null","null","null","null","null"
"""SOLUSD-20260903230128""","null","""2026-09-03T23:01:28.809067+00:00""","""2026-09-04T13:00:08.272185+00:00""","""SOLUSD""","""LONG""","""CLOSED""","104.12","null","null","null","null","null","null","null","null","null","101.9517964","108.45640721","110.62461081","114.96101802","46.12112995","46.12112995","0.0","false","4802.13","1.0","100.0","0.48","3.0","false","75","88","91","3.0","85.0","1.04","""V10""","2","55.0","""NEUTRAL""","""BULL""","80.0","20.0","63.0","73.0","75.0","79.0","false","false","{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}","[""Strong daily trend"",""Strong 4H trend""]","""Qualified""","{""raw_score"":75,""adjusted_score"":88,""action"":""BUY"",""setup_score"":91,""trade_allowed"":true,""opportunity_status"":""ENTRY_READY"",""block_reason"":""Qualified"",""reasons"":[""Strong daily trend"",""Strong 4H trend""],""asset_tier"":2,""macro_score"":55.0,""macro_bias"":""NEUTRAL"",""market_regime"":""BULL"",""bull_probability"":80.0,""bear_probability"":20.0,""score_15m"":63.0,""score_1h"":73.0,""score_4h"":75.0,""score_1d"":79.0,""alignment"":false,""conflict"":false,""gate_results"":{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}}","null","{""snapshot_id"":""db98552c01f24c8db2f6d07570d1e05c"",""snapshot_timestamp"":""2026-09-03T23:00:31.696564+00:00""}","""db98552c01f24c8db2f6d07570d1e05c""","""2026-09-03T23:00:31.696564+00:00""","{""decision_timestamp"":1788472800,""decision_status"":""closed"",""current_timestamp"":1788476400,""current_status"":""current""}","104.36","101.58","11.06907119","117.14767007","0.11069071","1.1714767","11.06907119","-117.14767007","false","false","false","0.11069071","101.58","-117.15","0.0","18.97","0.0","-136.12","""STOP""","null","null","null","null","null","null"
"""NOSUSD-20260903230129""","null","""2026-09-03T23:01:29.317522+00:00""","""2026-09-04T13:00:09.719079+00:00""","""NOSUSD""","""LONG""","""CLOSED""","0.2955","null","null","null","null","null","null","null","null","null","0.28399073","0.31851855","0.33002782","0.35304637","8688.64836779","8688.64836779","0.0","false","2567.5","1.0","100.0","0.26","3.0","false","81","86","90","3.0","85.0","1.95","""V10""","4","55.0","""NEUTRAL""","""BULL""","80.0","20.0","66.0","72.0","83.0","93.0","false","false","{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}","[""Strong daily trend"",""Strong 4H trend""]","""Qualified""","{""raw_score"":81,""adjusted_score"":86,""action"":""BUY"",""setup_score"":90,""trade_allowed"":true,""opportunity_status"":""ENTRY_READY"",""block_reason"":""Qualified"",""reasons"":[""Strong daily trend"",""Strong 4H trend""],""asset_tier"":4,""macro_score"":55.0,""macro_bias"":""NEUTRAL"",""market_regime"":""BULL"",""bull_probability"":80.0,""bear_probability"":20.0,""score_15m"":66.0,""score_1h"":72.0,""score_4h"":83.0,""score_1d"":93.0,""alignment"":false,""conflict"":false,""gate_results"":{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}}","null","{""snapshot_id"":""db98552c01f24c8db2f6d07570d1e05c"",""snapshot_timestamp"":""2026-09-03T23:00:31.696564+00:00""}","""db98552c01f24c8db2f6d07570d1e05c""","""2026-09-03T23:00:31.696564+00:00""","{""decision_timestamp"":1788472800,""decision_status"":""closed"",""current_timestamp"":1788476400,""current_status"":""current""}","0.2979","0.2664","20.85275608","252.8396675","0.20852756","2.52839668","20.85275608","-252.8396675","false","false","false","0.20852756","0.2664","-252.84","0.0","9.76","0.0","-262.6","""STOP""","null","null","null","null","null","null"
"""SEIUSD-20260903230129""","null","""2026-09-03T23:01:29.844323+00:00""","""2026-09-04T07:05:22.518777+00:00""","""SEIUSD""","""LONG""","""CLOSED""","0.04911","null","null","null","null","null","null","null","null","null","0.04801495","0.0513001","0.05239516","0.05458526","91320.03104881","91320.03104881","0.0","false","4484.73","1.0","100.0","0.45","3.0","false","81","86","88","3.0","85.0","1.11","""V10""","3","55.0","""NEUTRAL""","""BULL""","80.0","20.0","63.0","88.0","91.0","52.0","false","false","{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}","[""Strong 4H trend""]","""Qualified""","{""raw_score"":81,""adjusted_score"":86,""action"":""BUY"",""setup_score"":88,""trade_allowed"":true,""opportunity_status"":""ENTRY_READY"",""block_reason"":""Qualified"",""reasons"":[""Strong 4H trend""],""asset_tier"":3,""macro_score"":55.0,""macro_bias"":""NEUTRAL"",""market_regime"":""BULL"",""bull_probability"":80.0,""bear_probability"":20.0,""score_15m"":63.0,""score_1h"":88.0,""score_4h"":91.0,""score_1d"":52.0,""alignment"":false,""conflict"":false,""gate_results"":{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}}","null","{""snapshot_id"":""db98552c01f24c8db2f6d07570d1e05c"",""snapshot_timestamp"":""2026-09-03T23:00:31.696564+00:00""}","""db98552c01f24c8db2f6d07570d1e05c""","""2026-09-03T23:00:31.696564+00:00""","{""decision_timestamp"":1788472800,""decision_status"":""closed"",""current_timestamp"":1788476400,""current_status"":""current""}","0.04933","0.04785","20.09040683","115.06323912","0.20090407","1.15063239","20.09040683","-115.06323912","false","false","false","0.20090407","0.04785","-115.06","0.0","17.71","0.0","-132.77","""STOP""","null","null","null","null","null","null"
"""VIRTUALUSD-20260903230130""","null","""2026-09-03T23:01:30.403090+00:00""","""2026-09-04T06:04:13.195154+00:00""","""VIRTUALUSD""","""LONG""","""CLOSED""","0.6977","null","null","null","null","null","null","null","null","null","0.68004606","0.73300787","0.75066181","0.78596968","5664.45790571","5664.45790571","0.0","false","3952.09","1.0","100.0","0.4","3.0","false","80","85","88","3.0","85.0","1.27","""V10""","3","55.0","""NEUTRAL""","""BULL""","80.0","20.0","72.0","79.0","87.0","66.0","false","false","{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}","[""Strong 4H trend""]","""Qualified""","{""raw_score"":80,""adjusted_score"":85,""action"":""BUY"",""setup_score"":88,""trade_allowed"":true,""opportunity_status"":""ENTRY_READY"",""block_reason"":""Qualified"",""reasons"":[""Strong 4H trend""],""asset_tier"":3,""macro_score"":55.0,""macro_bias"":""NEUTRAL"",""market_regime"":""BULL"",""bull_probability"":80.0,""bear_probability"":20.0,""score_15m"":72.0,""score_1h"":79.0,""score_4h"":87.0,""score_1d"":66.0,""alignment"":false,""conflict"":false,""gate_results"":{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}}","null","{""snapshot_id"":""db98552c01f24c8db2f6d07570d1e05c"",""snapshot_timestamp"":""2026-09-03T23:00:31.696564+00:00""}","""db98552c01f24c8db2f6d07570d1e05c""","""2026-09-03T23:00:31.696564+00:00""","{""decision_timestamp"":1788472800,""decision_status"":""closed"",""current_timestamp"":1788476400,""current_status"":""current""}","0.6978","0.6774","0.56644579","114.98849549","0.00566446","1.14988495","0.56644579","-114.98849549","false","false","false","0.00566446","0.6774","-114.99","0.0","15.57","0.0","-130.56","""STOP""","null","null","null","null","null","null"
"""TRACUSD-20260903230130""","null","""2026-09-03T23:01:30.911315+00:00""","""2026-09-04T13:00:11.193121+00:00""","""TRACUSD""","""LONG""","""CLOSED""","0.3418","null","null","null","null","null","null","null","null","null","0.32787597","0.36964806","0.38357209","0.41142015","5386.37161799","5386.37161799","0.0","false","1841.06","0.75","75.0","0.18","3.0","false","84","84","88","3.0","85.0","2.04","""V10""","4","55.0","""NEUTRAL""","""BULL""","80.0","20.0","70.0","86.0","92.0","63.0","false","false","{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}","[""Strong 4H trend""]","""Qualified""","{""raw_score"":84,""adjusted_score"":84,""action"":""BUY"",""setup_score"":88,""trade_allowed"":true,""opportunity_status"":""ENTRY_READY"",""block_reason"":""Qualified"",""reasons"":[""Strong 4H trend""],""asset_tier"":4,""macro_score"":55.0,""macro_bias"":""NEUTRAL"",""market_regime"":""BULL"",""bull_probability"":80.0,""bear_probability"":20.0,""score_15m"":70.0,""score_1h"":86.0,""score_4h"":92.0,""score_1d"":63.0,""alignment"":false,""conflict"":false,""gate_results"":{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}}","null","{""snapshot_id"":""db98552c01f24c8db2f6d07570d1e05c"",""snapshot_timestamp"":""2026-09-03T23:00:31.696564+00:00""}","""db98552c01f24c8db2f6d07570d1e05c""","""2026-09-03T23:00:31.696564+00:00""","{""decision_timestamp"":1788472800,""decision_status"":""closed"",""current_timestamp"":1788476400,""current_status"":""current""}","0.3418","0.3275","0.0","77.02511414","0.0","1.02700152","0.0","-77.02511414","false","false","false","0.0","0.3275","-77.03","0.0","7.21","0.0","-84.24","""STOP""","null","null","null","null","null","null"
"""AAVEUSD-20260903230131""","null","""2026-09-03T23:01:31.417345+00:00""","""2026-09-06T20:00:50.109591+00:00""","""AAVEUSD""","""LONG""","""CLOSED""","132.75","null","null","null","null","null","null","null","null","null","132.76","139.51469234","142.8970385","149.66173084","22.17395743","22.17395743","0.0","false","2943.59","0.75","75.0","0.29","3.0","false","84","84","86","3.0","85.0","1.27","""V10""","4","55.0","""NEUTRAL""","""BULL""","80.0","20.0","57.0","94.0","85.0","74.0","false","false","{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}","[""Strong 4H trend""]","""Qualified""","{""raw_score"":84,""adjusted_score"":84,""action"":""BUY"",""setup_score"":86,""trade_allowed"":true,""opportunity_status"":""ENTRY_READY"",""block_reason"":""Qualified"",""reasons"":[""Strong 4H trend""],""asset_tier"":4,""macro_score"":55.0,""macro_bias"":""NEUTRAL"",""market_regime"":""BULL"",""bull_probability"":80.0,""bear_probability"":20.0,""score_15m"":57.0,""score_1h"":94.0,""score_4h"":85.0,""score_1d"":74.0,""alignment"":false,""conflict"":false,""gate_results"":{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}}","null","{""snapshot_id"":""db98552c01f24c8db2f6d07570d1e05c"",""snapshot_timestamp"":""2026-09-03T23:00:31.696564+00:00""}","""db98552c01f24c8db2f6d07570d1e05c""","""2026-09-03T23:00:31.696564+00:00""","{""decision_timestamp"":1788472800,""decision_status"":""closed"",""current_timestamp"":1788476400,""current_status"":""current""}","138.99","129.54","138.36549436","71.17840335","1.84487326","0.94904538","138.36549436","-71.17840335","false","false","false","1.84487326","132.58","-3.77","0.0","11.77","0.0","-15.54","""STOP""","null","null","null","null","null","null"
"""INJUSD-20260904000141""","null","""2026-09-04T00:01:41.302852+00:00""","""2026-09-04T05:02:47.768641+00:00""","""INJUSD""","""LONG""","""CLOSED""","4.974","null","null","null","null","null","null","null","null","null","4.86421861","5.19356279","5.30334418","5.52290697","683.17590076","683.17590076","0.0","false","3398.12","0.75","75.0","0.34","3.0","false","68","81","86","3.0","85.0","1.1","""V10""","2","78.0","""BULL""","""BULL""","92.0","8.0","57.0","52.0","72.0","79.0","false","false","{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}","[""Strong macro confirmation"",""Strong daily trend""]","""Qualified""","{""raw_score"":68,""adjusted_score"":81,""action"":""BUY"",""setup_score"":86,""trade_allowed"":true,""opportunity_status"":""ENTRY_READY"",""block_reason"":""Qualified"",""reasons"":[""Strong macro confirmation"",""Strong daily trend""],""asset_tier"":2,""macro_score"":78.0,""macro_bias"":""BULL"",""market_regime"":""BULL"",""bull_probability"":92.0,""bear_probability"":8.0,""score_15m"":57.0,""score_1h"":52.0,""score_4h"":72.0,""score_1d"":79.0,""alignment"":false,""conflict"":false,""gate_results"":{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}}","null","{""snapshot_id"":""b74f40f0e461419eacea1c00e915d9a8"",""snapshot_timestamp"":""2026-09-04T00:00:47.761251+00:00""}","""b74f40f0e461419eacea1c00e915d9a8""","""2026-09-04T00:00:47.761251+00:00""","{""decision_timestamp"":1788476400,""decision_status"":""closed"",""current_timestamp"":1788480000,""current_status"":""current""}","4.987","4.849","8.88128671","85.39698759","0.11841716","1.1386265","8.88128671","-85.39698759","false","false","false","0.11841716","4.849","-85.4","0.0","13.43","0.0","-98.83","""STOP""","null","null","null","null","null","null"
"""RENDERUSD-20260904000141""","null","""2026-09-04T00:01:41.799609+00:00""","""2026-09-04T13:00:13.748281+00:00""","""RENDERUSD""","""LONG""","""CLOSED""","1.475","null","null","null","null","null","null","null","null","null","1.44674313","1.53151374","1.5597706","1.61628434","3538.96238331","3538.96238331","0.0","false","5219.97","1.0","100.0","0.52","3.0","false","72","85","85","3.0","70.0","0.96","""V10""","2","78.0","""BULL""","""BULL""","92.0","8.0","66.0","66.0","83.0","52.0","false","false","{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}","[""Strong macro confirmation"",""Strong 4H trend""]","""Qualified""","{""raw_score"":72,""adjusted_score"":85,""action"":""BUY"",""setup_score"":85,""trade_allowed"":true,""opportunity_status"":""ENTRY_READY"",""block_reason"":""Qualified"",""reasons"":[""Strong macro confirmation"",""Strong 4H trend""],""asset_tier"":2,""macro_score"":78.0,""macro_bias"":""BULL"",""market_regime"":""BULL"",""bull_probability"":92.0,""bear_probability"":8.0,""score_15m"":66.0,""score_1h"":66.0,""score_4h"":83.0,""score_1d"":52.0,""alignment"":false,""conflict"":false,""gate_results"":{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}}","null","{""snapshot_id"":""b74f40f0e461419eacea1c00e915d9a8"",""snapshot_timestamp"":""2026-09-04T00:00:47.761251+00:00""}","""b74f40f0e461419eacea1c00e915d9a8""","""2026-09-04T00:00:47.761251+00:00""","{""decision_timestamp"":1788476400,""decision_status"":""closed"",""current_timestamp"":1788480000,""current_status"":""current""}","1.475","1.422","0.0","187.56500632","0.0","1.87565006","0.0","-187.56500632","false","false","false","0.0","1.422","-187.57","0.0","20.5","0.0","-208.07","""STOP""","null","null","null","null","null","null"
"""OPUSD-20260904053427""","null","""2026-09-04T05:34:27.664955+00:00""","""2026-09-04T13:00:15.759405+00:00""","""OPUSD""","""LONG""","""CLOSED""","0.0999","null","null","null","null","null","null","null","null","null","0.09702936","0.10564127","0.10851191","0.11425318","26126.57804531","26126.57804531","0.0","false","2610.05","0.75","75.0","0.26","3.0","false","75","80","87","3.0","85.0","1.44","""V10""","4","78.0","""BULL""","""BULL""","93.0","7.0","76.0","68.0","84.0","59.0","false","false","{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}","[""Strong macro confirmation"",""Strong 4H trend""]","""Qualified""","{""raw_score"":75,""adjusted_score"":80,""action"":""BUY"",""setup_score"":87,""trade_allowed"":true,""opportunity_status"":""ENTRY_READY"",""block_reason"":""Qualified"",""reasons"":[""Strong macro confirmation"",""Strong 4H trend""],""asset_tier"":4,""macro_score"":78.0,""macro_bias"":""BULL"",""market_regime"":""BULL"",""bull_probability"":93.0,""bear_probability"":7.0,""score_15m"":76.0,""score_1h"":68.0,""score_4h"":84.0,""score_1d"":59.0,""alignment"":false,""conflict"":false,""gate_results"":{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}}","null","{""snapshot_id"":""a3bdd1ba62204768acb4df5dacf8e596"",""snapshot_timestamp"":""2026-09-04T05:33:40.935445+00:00""}","""a3bdd1ba62204768acb4df5dacf8e596""","""2026-09-04T05:33:40.935445+00:00""","{""decision_timestamp"":1788494400,""decision_status"":""closed"",""current_timestamp"":1788498000,""current_status"":""current""}","0.1004","0.0965","13.06328902","88.83036535","0.17417719","1.18440487","13.06328902","-88.83036535","false","false","false","0.17417719","0.0965","-88.83","0.0","10.26","0.0","-99.09","""STOP""","null","null","null","null","null","null"
